date,rating,tweet,boop
2017-12-14 06:54:07,0.0,"b'RT @CGasparino: under the GOP tax plan someone earning $75k a year gets an extra $2,000, which equals a ""whopping"" $38 a week, digest that\xe2\x80\xa6'",0.13455301131616923
2017-12-13 23:22:48,0.0,b'https://t.co/QHdfbHc1Uu',0.13455301131616923
2017-12-13 23:21:49,-0.08333333333333333,"b'RT @soledadobrien: Actually, it was black women. Change your headline. https://t.co/hFRFhLIq3o'",0.13455301131616923
2017-12-13 19:30:59,0.5,b'RT @tglocer: It also proved that the endorsement of a fellow sexual harasser is a losing proposition https://t.co/tu40C1CSTG',0.13455301131616923
2017-12-13 03:35:18,0.0,"b'RT @rob1cox: Hey Alabama, I apologize for all that smack talk about how you guys are welfare recipients on the back of us Northern taxpayer\xe2\x80\xa6'",0.13455301131616923
2017-12-13 03:34:40,-0.13333333333333333,"b""RT @NickKristof: A month of Sundays hit the calendar. There's a snowball fight in hell. A cow jumped over the moon. A Democrat will represe\xe2\x80\xa6""",0.13455301131616923
2017-12-13 03:33:42,0.0,"b'RT @TimOBrien: CNN, WaPost, NYT projecting Doug Jones the winner in Alabama. https://t.co/CZiuneKkuW'",0.13455301131616923
2017-12-13 03:00:51,0.3,"b'RT @kalpenn: If he wins, is he gonna ride his horsie to the Senate every day?'",0.13455301131616923
2017-12-13 03:00:32,-0.040404040404040414,"b'RT @dannysullivan: See? This is why search is hard. Suddenly you\'re all like ""New York Times needle!"" and we\'re like, ""Um, what needle?"" S\'\xe2\x80\xa6'",0.13455301131616923
2017-12-13 02:56:15,0.0,b'RT @poniewozik: Does the needle say you should be drinking Johnnie Walker Red or Johnnie Walker Blue',0.13455301131616923
2017-12-13 02:28:29,0.0,b'RT @HaroldItz: Roy Moore rode a horse called Sassy. Sassy was also a well-loved magazine for teen girls. https://t.co/qTIHESUIre',0.13455301131616923
2017-12-13 01:46:59,-0.8499999999999999,"b'RT @SteveRattner: Alabama\xe2\x80\x99s economy is in bad shape \xe2\x80\x93 with median incomes, poverty rates and healthcare access among the worst in the count\xe2\x80\xa6'",0.13455301131616923
2017-12-13 01:46:03,0.0,b'RT @DaviaTemin: Just found out I am one of the winners of the 2018 Enterprising Women of the Year Award by @EWMagazine -- Enterprising Wome\xe2\x80\xa6',0.13455301131616923
2017-12-13 01:45:08,0.0625,"b'RT @DougKass: I am not sure whether it is ""better"" for the Democratic party (and their results in Nov. 2018) if Moore loses or wins in the\xe2\x80\xa6'",0.13455301131616923
2017-12-13 01:44:28,0.0625,b'RT @ReformedBroker: In a few moments we\xe2\x80\x99ll find out what century it is in Alabama! So exciting!',0.13455301131616923
2017-12-13 01:44:12,0.04999999999999999,"b'RT @stuartenyt: We are literally able to say to a candidate today: ""F you but not the horse you rode in on, it\'s a poor animal that had no\xe2\x80\xa6'",0.13455301131616923
2017-12-12 02:08:29,0.0,b'Delicieux! https://t.co/dFNcBSBNMO',0.13455301131616923
2017-12-10 17:47:05,-0.12291666666666667,"b""RT @Christiana1987: There are so few women of color publicly taking part in this Me Too moment because it's already hard enough to get work\xe2\x80\xa6""",0.13455301131616923
2017-12-10 17:40:32,0.1,b'@jeffjarvis Agree completely',0.13455301131616923
2017-12-10 16:17:05,0.0,b'RT @brianstelter: See you on @CNN at 11am ET https://t.co/moPO5GnmRj',0.13455301131616923
2017-12-09 21:43:38,0.9099999999999999,b'Very good piece by @JeffSonnenfeld @YaleSOM This Is No Time For Silence https://t.co/1DCqsVKuJN via @ChiefExecutive.net',0.13455301131616923
2017-12-06 16:39:31,-0.07142857142857142,b'@mattcutts Single space. Agree',0.13455301131616923
2017-12-06 01:03:44,0.0,b'When asked abt technology? Henry Kissinger sez \xe2\x80\x9cI could talk til you serve breakfast.\xe2\x80\x9d',0.13455301131616923
2017-12-06 00:49:06,0.5333333333333333,b'I love Nancy\xe2\x80\x99s laugh and she looks GREAT https://t.co/fGrOmkfCRz',0.13455301131616923
2017-12-06 00:41:34,0.1,"b'RT @funder: John McCain lost nearly 20,000 twitter followers &amp; counting this week over his yes vote on the #GOPTaxScam after begging for 70\xe2\x80\xa6'",0.13455301131616923
2017-12-06 00:28:42,0.0,"b'Kissinger is mist worried about N.Korea nuclear. Proliferation thru out Asia, https://t.co/4rmQKM5cyb'",0.13455301131616923
2017-12-05 23:30:29,-0.05,b'Headed to honor Kissinger tonight. He is nothing if not direct. https://t.co/1myGWPzD7i',0.13455301131616923
2017-12-04 17:52:00,0.7,b'Mind boggling. In a good way.  https://t.co/l7Mt5F57J2',0.13455301131616923
2017-12-04 01:04:42,0.0,"b'RT @ChrisMurphyCT: This isn\'t over. Congress has to vote again. Help me reach 100,000 signatures opposing the GOP ""tax reform"" bill.  https\xe2\x80\xa6'",0.13455301131616923
2017-12-04 01:02:38,-0.3,b'RT @JohnRossBowie: These guys? Fucking PSYCHED about the private jet write-off. https://t.co/4VRkKnExcP',0.13455301131616923
2017-12-04 01:02:25,0.0,"b'RT @shannonrwatts: In retrospect, we should have taken to the streets when McConnell refused to let Obama rightfully fill a Supreme Court v\xe2\x80\xa6'",0.13455301131616923
2017-12-04 01:01:13,0.30000000000000004,b'RT @edemarse: This data keeps me sane. Keeps me calm. Humanity\xe2\x80\x99s goodness is unstoppable. https://t.co/TTYdyShSch',0.13455301131616923
2017-12-04 00:57:19,0.19285714285714284,"b'RT @matthaig1: Dear BBC,\n\nHere is how you deal with the far right: you report on them the way you would report on cancer. You invite an exp\xe2\x80\xa6'",0.13455301131616923
2017-12-04 00:56:52,0.0,"b'RT @BV: To see where Mueller is heading, @TimOBrien follows the timeline of Flynn lies https://t.co/JDyKjxhshl https://t.co/hEhLeryuLz'",0.13455301131616923
2017-12-04 00:56:12,0.024999999999999994,"b'RT @lcmoser: 1. Anyone got a minute to talk about gerrymandering? It may not sound exciting, but it\'s a big reason why Texas is a ""red"" sta\xe2\x80\xa6'",0.13455301131616923
2017-12-04 00:53:34,0.0,b'RT @SenJeffMerkley: I asked the senior senator from Texas to come to the floor and explain his Wall Street Welfare amendment that lets gian\xe2\x80\xa6',0.13455301131616923
2017-12-04 00:51:25,0.1875,"b'RT @BarbaraBoxer: What do you call a person who has made his biggest moral issue reducing the deb,t and then excitedly votes to raise the d\xe2\x80\xa6'",0.13455301131616923
2017-12-04 00:45:54,0.0,b'@MetOpera @CarltonTSC This is the Metropolitan Opera that denied the AIDS epidemic was real back in 1986. \xe2\x80\x9cDeeply d\xe2\x80\xa6 https://t.co/iBNZWiCGLK',0.13455301131616923
2017-12-03 19:19:50,-0.3214285714285714,b'RT @tonyschwartz: There is a special place in hell for every Republican who votes for this hideous tax bill \xe2\x80\x94 but especially fake principle\xe2\x80\xa6',0.13455301131616923
2017-12-03 19:19:16,0.10000000000000002,"b'RT @DougKass: The passing of a stimulative tax bill that will clearly worsen income inequality and, according to virtually all economists,\xe2\x80\xa6'",0.13455301131616923
2017-12-03 19:18:22,0.30000000000000004,b'This data keeps me sane. Keeps me calm. Humanity\xe2\x80\x99s goodness is unstoppable. https://t.co/TTYdyShSch',0.13455301131616923
2017-12-03 19:14:12,0.0,b'RT @CGasparino: pro tip: when they indict your campaign mgr; your national security adviser; investigate you son and son-in-law you face so\xe2\x80\xa6',0.13455301131616923
2017-11-30 19:39:08,-0.7,b'@stuartenyt Agree. Otherwise it is amplifying falsehood. I\xe2\x80\x99m v. Frustrated by this.',0.13455301131616923
2017-11-28 23:26:16,0.1,"b'RT @SteveRattner: Note to Rs: among 35 developed nations, US tax burden is the 5th LOWEST:\n#TaxReform https://t.co/YgsodWInQM'",0.13455301131616923
2017-11-28 20:35:54,-0.15833333333333335,b'I had to sue the governor of Illinois once when he was in private equity. Failure to honor a contract. No surprise\xe2\x80\xa6 https://t.co/2PogRAwRHK',0.13455301131616923
2017-11-28 14:40:33,0.0,b'@SusanPage Are you related?',0.13455301131616923
2017-11-28 14:36:33,1.0,b'@tglocer Very good!',0.13455301131616923
2017-11-27 00:49:17,0.0,b'Yes?',0.13455301131616923
2017-11-26 02:37:12,-0.2,"b'RT @stengel: Mr. President, just to clarify things, I wanted to offer a few statistics. Number of times you were Person of the Year during\xe2\x80\xa6'",0.13455301131616923
2017-11-21 04:51:22,0.0,b'RT @ReformedBroker: This is my fave story today - the doomsday preppers who are terrified of our financial system are now choosing BTC over\xe2\x80\xa6',0.13455301131616923
